,Light,Genotype,Status,ID,Starvation,Meal Size,Feed Speed,Prefeed Speed,Duringfeed Speed,Postfeed Speed,Meal Duration,Volume,Count,Duration,Latency,Duringfeed Speed Ratio,Perifeed Speed Ratio,Speed,Height,Food Port Occupancy,Ctrl Port Occupancy,Falls,date,Expt,GenoReduced,GenoReduced1,StatusExpt
71,25,w1118; trh-gal4,Ctrl,2,0,0.0045427575757575,0.0011452159170964,3.2121869579998577,1.5176986559592278,3.137390053058528,2.6686742424242387,299.822,66.0,2.9355416666666625,1.8873166666666668,0.4724814202297421,0.9767146477090786,1.4809033913999254,8.360108396062499,5.064926944160744,3.782367940193565,14.0,2024-07-31_15-19-13,TrhGluti,Combined Controls,Trh-Gal4/W,Ctrl_TrhGluti_Combined Controls
70,25,w1118; uas-gluti40904,Ctrl,21,0,0.0196414285714285,0.0024998331583682,0.3232817895301264,0.2698479485953977,0.153396926812923,6.683357142857143,137.49,7.0,0.7797250000000001,44.36175,0.8347143493223295,0.4744991267088619,0.2032331798919494,6.229692239598116,0.8372067171075029,0.2216339773919447,12.0,2024-07-31_15-19-13,TrhGluti,Combined Controls,RNAi/W,Ctrl_TrhGluti_Combined Controls
69,25,w1118; trh-gal4,Ctrl,25,0,0.0196959411764705,0.0023188671480149,2.3090206969974507,1.0838403929891725,1.67616124360522,4.953264705882371,334.831,17.0,1.4034250000000053,0.4270666666666666,0.469393970525492,0.7259186744340692,0.7828814050733027,8.325385325780736,1.923838505950768,0.6072354114124129,22.0,2024-07-31_15-19-13,TrhGluti,Combined Controls,Trh-Gal4/W,Ctrl_TrhGluti_Combined Controls
45,25,w1118; uas-gluti40904,Ctrl,27,0,0.0259,0.0022657002140963,0.2900460129129075,0.1533255476946211,0.1654126057103715,9.950999999999794,103.6,4.0,0.6633999999999863,117.1953,0.5286249107677286,0.5702978091274097,0.138110820438177,6.897676301751284,0.9157165586287874,0.3126498113679471,7.0,2024-07-31_15-19-13,TrhGluti,Combined Controls,RNAi/W,Ctrl_TrhGluti_Combined Controls
88,25,w1118; trh-gal4,Ctrl,28,0,0.0062215238095238,0.0012307430498192,3.5225072250664407,0.9142089869400108,2.9911357675121586,3.6736428571428856,130.652,21.0,1.28577500000001,3.7788,0.2595336016444273,0.8491496472248515,2.564663740362618,7.803129719720768,8.17405562387533,2.8082900834427607,176.0,2024-08-01_15-06-47,TrhGluti,Combined Controls,Trh-Gal4/W,Ctrl_TrhGluti_Combined Controls
44,25,w1118; trh-gal4,Ctrl,28,0,0.0369946,0.0019888880623056,2.176847217192476,1.2442561077979315,1.3940689434687037,8.010599999999913,184.97299999999998,5.0,0.6675499999999928,0.08195,0.5715863281405086,0.6404073434545685,0.3157355089509354,4.590249342877439,1.1123385511112964,0.3800432151517046,56.0,2024-07-31_15-19-13,TrhGluti,Combined Controls,Trh-Gal4/W,Ctrl_TrhGluti_Combined Controls
42,25,w1118; uas-gluti40904,Ctrl,13,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,120.0,,,0.1254095518751801,7.829846360624443,0.5377576755528691,0.0389075320813445,62.0,2024-08-01_15-06-47,TrhGluti,Combined Controls,RNAi/W,Ctrl_TrhGluti_Combined Controls
18,25,w1118; uas-gluti40904,Ctrl,7,0,0.0024514999999999,0.0022244346634428,0.1972715648768411,0.68262582120766,0.1710905034046911,0.9222500000000764,4.902999999999899,2.0,0.0307416666666692,47.72046666666667,3.460335612148821,0.8672841598408004,0.1522432494726032,8.74683633418949,0.5127456906434333,0.168136120780096,50.0,2024-07-31_15-19-13,TrhGluti,Combined Controls,RNAi/W,Ctrl_TrhGluti_Combined Controls
17,25,w1118; trh-gal4,Ctrl,14,0,0.0057217407407407,0.0013602978008091,2.7073793798519468,1.770909268453295,3.0286342150060466,2.0842037037036683,154.4869999999999,27.0,0.9378916666666508,0.0383666666666666,0.6541045860185791,1.1186589650290044,0.7225817118312775,5.2795687907475415,1.2499044681131932,0.4807859321480431,47.0,2024-07-31_17-34-09,TrhGluti,Combined Controls,Trh-Gal4/W,Ctrl_TrhGluti_Combined Controls
16,25,w1118; uas-gluti40904,Ctrl,13,0,0.011008,0.0016633048385514,1.0657314972350092,0.5273906143368648,0.8991690008724128,4.135000000000042,121.08800000000001,11.0,0.7580833333333411,16.015933333333333,0.4948625575064219,0.8437106374403543,0.3130931816175908,4.787078326372195,1.3360568605790275,0.3967178717579951,5.0,2024-07-31_17-34-09,TrhGluti,Combined Controls,RNAi/W,Ctrl_TrhGluti_Combined Controls
15,25,w1118; trh-gal4,Ctrl,8,0,0.0108141904761904,0.0021989555831593,2.539294786976056,0.9272413545383754,1.6701847090070534,3.5788571428571,227.09799999999998,21.0,1.252599999999985,1.594833333333333,0.3651570346594497,0.657735650690643,0.5377696657564283,7.301854089969639,1.846023441788079,0.6120988529225809,17.0,2024-07-31_15-19-13,TrhGluti,Combined Controls,Trh-Gal4/W,Ctrl_TrhGluti_Combined Controls
14,25,w1118; uas-gluti40904,Ctrl,1,0,0.0127222,0.0021461826110881,0.3007972575551233,0.1828897905195478,0.2912525909089211,6.238700000000063,63.611000000000004,5.0,0.5198916666666719,91.81206666666668,0.6080168150669787,0.968268771052698,0.3508481437691244,9.821395299789351,1.5590803926881631,5.064232166802149,16.0,2024-07-31_17-34-09,TrhGluti,Combined Controls,RNAi/W,Ctrl_TrhGluti_Combined Controls
13,25,w1118; trh-gal4,Ctrl,11,0,0.00940472,0.0013466841473523,2.046487229685801,0.6306901143882648,1.6327157238273922,4.931220000000045,235.118,25.0,2.0546750000000187,3.6646666666666663,0.3081817981757428,0.7978137855656515,1.3800633756768672,9.905101931117132,6.410710687760107,2.082247743710528,7.0,2024-07-31_17-34-09,TrhGluti,Combined Controls,Trh-Gal4/W,Ctrl_TrhGluti_Combined Controls
12,25,w1118; uas-gluti40904,Ctrl,10,0,0.002326,0.0004665997993981,0.6970343664254052,0.7722853790500238,0.386115939818596,1.362999999999829,2.326,1.0,0.0227166666666638,39.61993333333333,1.1079588270669174,0.5539410370807265,0.3753109107092168,5.815534664420506,0.6225205133015125,0.1542405736081872,13.0,2024-07-31_17-34-09,TrhGluti,Combined Controls,RNAi/W,Ctrl_TrhGluti_Combined Controls
43,25,w1118; trh-gal4,Ctrl,5,0,0.0076577999999999,0.0015736925455659,2.771989752291192,1.3629277472280088,2.446872159025641,2.768825000000015,153.15599999999998,20.0,0.9229416666666718,10.785733333333331,0.4916784941580245,0.8827132773500248,0.4341189704573225,3.596893058291943,1.2380932530170707,0.6572593812312845,44.0,2024-07-31_15-19-13,TrhGluti,Combined Controls,Trh-Gal4/W,Ctrl_TrhGluti_Combined Controls
9,25,trh-gal4>uas-gluti40904,Test,6,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,120.0,,,0.1755544518146524,2.775101570929117,0.3057020377819928,0.0,34.0,2024-07-31_15-19-13,TrhGluti,Trh-Gal4>Glut1i,Trh-Gal4>RNAi,Test_TrhGluti_Trh-Gal4>Glut1i
20,25,trh-gal4>uas-gluti40904,Test,12,0,0.013927,0.0029580749182091,1.5891106395122818,0.4296616998097514,0.375607923061168,3.613342105262928,264.613,19.0,1.1442249999999272,3.4318,0.2703787194714271,0.2363636072416247,0.2747697056878054,3.884767386125136,1.2130812681076348,0.0451605283087034,11.0,2024-07-31_15-19-13,TrhGluti,Trh-Gal4>Glut1i,Trh-Gal4>RNAi,Test_TrhGluti_Trh-Gal4>Glut1i
11,25,trh-gal4>uas-gluti40904,Test,3,0,0.031207,0.0039952630905133,2.205018665626694,0.2773145217121688,0.3531051483137359,7.811999999999998,31.206999999999997,1.0,0.1301999999999999,0.3646666666666666,0.1257651583794428,0.1601370336760297,0.1176560093941314,8.488622471120454,0.2056540981442496,0.0,25.0,2024-07-31_17-34-09,TrhGluti,Trh-Gal4>Glut1i,Trh-Gal4>RNAi,Test_TrhGluti_Trh-Gal4>Glut1i
7,25,trh-gal4>uas-gluti40904,Test,3,0,0.002672,0.0021155977830562,2.092566081363401,0.3081697009820581,1.9471640684311908,0.1995000000001709,2.6719999999999997,1.0,0.0033250000000028,19.15585,0.1472688025131668,0.9305149719154988,0.977507807075639,4.932035227489908,1.5410161813646817,2.292765283364946,308.0,2024-08-01_15-06-47,TrhGluti,Trh-Gal4>Glut1i,Trh-Gal4>RNAi,Test_TrhGluti_Trh-Gal4>Glut1i
6,25,trh-gal4>uas-gluti40904,Test,30,0,0.0068201666666666,0.0010012504802096,2.6846022471892064,1.11731910551795,2.0715071505750178,3.744625000000013,81.842,12.0,0.7489250000000027,1.2349666666666663,0.416195399779535,0.7716253507363697,0.5539993821294802,4.570799910499401,1.8703406493389196,0.9164113359873828,97.0,2024-08-01_15-06-47,TrhGluti,Trh-Gal4>Glut1i,Trh-Gal4>RNAi,Test_TrhGluti_Trh-Gal4>Glut1i
5,25,trh-gal4>uas-gluti40904,Test,6,0,0.0048551111111111,0.0011434811070436,2.16233631711228,0.7730752804643052,2.293503329633897,2.550111111111088,43.696,9.0,0.3825166666666632,7.781766666666667,0.3575185202904601,1.0606598573420745,0.5980758965718619,4.25251337823736,1.3541210719025087,0.5530427774419687,172.0,2024-08-01_15-06-47,TrhGluti,Trh-Gal4>Glut1i,Trh-Gal4>RNAi,Test_TrhGluti_Trh-Gal4>Glut1i
4,25,trh-gal4>uas-gluti40904,Test,20,0,0.036669,0.0033644628571376,1.5379700994061185,0.2408652819663322,3.600679784046234,10.686166666666622,110.00699999999999,3.0,0.5343083333333312,33.42163333333333,0.1566124608400003,2.3411897184715253,0.4698964755298274,4.283021125148343,0.9914472907156902,0.6760183699133613,29.0,2024-07-31_17-34-09,TrhGluti,Trh-Gal4>Glut1i,Trh-Gal4>RNAi,Test_TrhGluti_Trh-Gal4>Glut1i
3,25,trh-gal4>uas-gluti40904,Test,15,0,0.0089205588235294,0.0010670419250057,2.766302981269006,1.006411037162203,2.329214706178167,4.291191176470502,303.299,34.0,2.431674999999951,2.202,0.363810849345405,0.8419955160188815,1.1198159796487352,9.47486083811316,5.560997978197887,1.106780332242533,23.0,2024-07-31_15-19-13,TrhGluti,Trh-Gal4>Glut1i,Trh-Gal4>RNAi,Test_TrhGluti_Trh-Gal4>Glut1i
2,25,trh-gal4>uas-gluti40904,Test,9,0,0.0278386666666666,0.0028879700454266,1.9182773511300824,0.4146097030017315,0.320775763247533,6.868916666666617,167.0319999999999,6.0,0.6868916666666616,2.8137833333333333,0.216136474090923,0.1672207426410784,0.2028174554882603,2.4445163094271285,0.830953720880144,0.2181600905989675,148.0,2024-08-01_15-06-47,TrhGluti,Trh-Gal4>Glut1i,Trh-Gal4>RNAi,Test_TrhGluti_Trh-Gal4>Glut1i
1,25,trh-gal4>uas-gluti40904,Test,12,0,0.0069013703703703,0.0017470694561214,1.3690070930004896,0.7316598348215911,0.9921120051226217,3.0714629629629364,186.337,27.0,1.3821583333333214,28.85138333333333,0.5344456128550749,0.7246945689289184,0.4737142489900362,10.08752945769162,1.6299476832648978,0.6058458566952221,8.0,2024-07-31_17-34-09,TrhGluti,Trh-Gal4>Glut1i,Trh-Gal4>RNAi,Test_TrhGluti_Trh-Gal4>Glut1i
19,25,trh-gal4>uas-gluti40904,Test,26,0,0.0053432,0.0015642443354087,2.6417537606798733,0.9463279900936444,2.3593712066214323,2.639100000000019,26.716,5.0,0.2199250000000016,5.808533333333333,0.3582196055434403,0.8931079201016192,0.5374802055399241,2.7692402455065666,1.262410460567911,0.3557260076008643,11.0,2024-08-01_15-06-47,TrhGluti,Trh-Gal4>Glut1i,Trh-Gal4>RNAi,Test_TrhGluti_Trh-Gal4>Glut1i
8,25,trh-gal4>uas-gluti40904,Test,29,0,0.00442675,0.0007075730016237,2.631331347226164,1.5955538240708036,2.3967347415273066,2.3660000000000028,336.433,76.0,2.996933333333337,0.6377833333333334,0.6063675050855026,0.910844901404698,2.1345633943679903,8.899439046687972,12.232250175431282,3.1542892080232887,105.0,2024-08-01_15-06-47,TrhGluti,Trh-Gal4>Glut1i,Trh-Gal4>RNAi,Test_TrhGluti_Trh-Gal4>Glut1i
10,25,trh-gal4>uas-gluti40904,Test,27,0,0.0098297777777777,0.0016474290537417,3.251825810784107,1.4980285852482498,2.443673732190101,2.7678333333334515,88.468,9.0,0.4151750000000178,2.8913333333333333,0.4606730718110121,0.7514774389470948,0.5750287442502238,5.46005830831647,0.8726403623958703,0.3286296906156422,99.0,2024-08-01_15-06-47,TrhGluti,Trh-Gal4>Glut1i,Trh-Gal4>RNAi,Test_TrhGluti_Trh-Gal4>Glut1i
21,25,trh-gal4>uas-gluti40904,Test,17,0,0.027452125,0.001762058534682,1.700919446521367,0.3649776235712462,1.3008150581462683,11.089187500000037,219.61700000000002,8.0,1.4785583333333383,42.02788333333333,0.2145766657660829,0.7647717008625119,1.365653330785927,9.627357376127597,8.321348423897563,7.39729453696563,26.0,2024-07-31_15-19-13,TrhGluti,Trh-Gal4>Glut1i,Trh-Gal4>RNAi,Test_TrhGluti_Trh-Gal4>Glut1i
22,25,trh-gal4>uas-gluti40904,Test,24,0,0.0177449999999999,0.0016280486089084,2.0087897427357597,0.5197176822271031,1.35007175594021,5.949499999999944,35.489999999999895,2.0,0.1983166666666647,19.17635,0.2587217921171295,0.6720821633136951,0.5874645999309692,7.506114751626661,1.4381891322925568,0.4717538264863025,280.0,2024-08-01_15-06-47,TrhGluti,Trh-Gal4>Glut1i,Trh-Gal4>RNAi,Test_TrhGluti_Trh-Gal4>Glut1i
41,25,trh-gal4>uas-gluti40904,Test,23,0,0.0127874999999999,0.0011599734230403,2.6869787716067406,1.2686470150636178,2.7155576502615157,4.880899999999956,127.87499999999999,10.0,0.8134833333333259,0.0034833333333333,0.4721462739004079,1.0106360641761547,0.9344484689883644,3.901606357108717,1.9106377361374547,0.6190466265085354,80.0,2024-07-31_17-34-09,TrhGluti,Trh-Gal4>Glut1i,Trh-Gal4>RNAi,Test_TrhGluti_Trh-Gal4>Glut1i
40,25,trh-gal4>uas-gluti40904,Test,29,0,0.0084764615384615,0.0011461219194628,2.72764407937475,0.7794712931175547,2.6387258959191864,5.259230769230813,110.194,13.0,1.1395000000000095,18.1332,0.2857672300471954,0.967401104811319,3.2026294268222224,9.02906821420445,7.161765012401776,2.43380508715982,39.0,2024-07-31_17-34-09,TrhGluti,Trh-Gal4>Glut1i,Trh-Gal4>RNAi,Test_TrhGluti_Trh-Gal4>Glut1i
39,25,trh-gal4>uas-gluti40904,Test,3,0,0.0748646666666666,0.003843274403874,1.2028978536446513,0.3859494431421242,0.6622083357921724,15.267666666666663,224.594,3.0,0.7633833333333333,6.14845,0.3208497230024468,0.5505108632339415,0.1592429422658106,6.885457487034507,1.0289652680798438,0.0493291924602761,45.0,2024-07-31_15-19-13,TrhGluti,Trh-Gal4>Glut1i,Trh-Gal4>RNAi,Test_TrhGluti_Trh-Gal4>Glut1i
38,25,trh-gal4>uas-gluti40904,Test,29,0,0.16542,0.0054630118890356,1.2563645992532542,0.1345842241897371,0.4865831697383155,29.913999999999987,165.42000000000002,1.0,0.4985666666666664,7.265816666666667,0.1071219487318649,0.3872945560767361,0.1168245805300091,4.025501773314179,0.7434117736971187,0.0514135245360624,485.0,2024-07-31_15-19-13,TrhGluti,Trh-Gal4>Glut1i,Trh-Gal4>RNAi,Test_TrhGluti_Trh-Gal4>Glut1i
37,25,trh-gal4>uas-gluti40904,Test,6,0,0.002048,0.000334859385219,1.8999338150575813,0.400240790989017,0.2484432676688914,5.948999999999614,2.048,1.0,0.0991499999999935,110.31073333333332,0.21066038607081,0.1307641696252255,0.2597897648648091,6.190935037398771,0.5738860981998318,0.3529468981664825,12.0,2024-07-31_17-34-09,TrhGluti,Trh-Gal4>Glut1i,Trh-Gal4>RNAi,Test_TrhGluti_Trh-Gal4>Glut1i
36,25,trh-gal4>uas-gluti40904,Test,26,0,0.002242,0.0005354669214234,2.701383537454812,1.600431281047602,2.490847968844913,4.004500000000007,2.242,1.0,0.0667416666666667,98.68183333333332,0.5924487429709798,0.9220637996453253,1.8146585268424744,8.021876679254238,3.701773766596494,0.5759704302756182,12.0,2024-07-31_17-34-09,TrhGluti,Trh-Gal4>Glut1i,Trh-Gal4>RNAi,Test_TrhGluti_Trh-Gal4>Glut1i
35,25,trh-gal4>uas-gluti40904,Test,9,0,0.0133771666666666,0.0016934745447081,3.6754846837673134,0.7502741791041828,3.6463818125209535,4.1989166666666575,80.263,6.0,0.4198916666666657,3.042533333333333,0.2041293172619518,0.9920818956544988,0.6526817740006481,3.434493421239141,1.5931244832593396,0.5342837887598919,9.0,2024-07-31_17-34-09,TrhGluti,Trh-Gal4>Glut1i,Trh-Gal4>RNAi,Test_TrhGluti_Trh-Gal4>Glut1i
34,25,trh-gal4>uas-gluti40904,Test,26,0,0.0269751666666666,0.003676498021977,0.4750036550228249,0.1620311299492033,0.2862798047793956,6.958000000000008,161.851,6.0,0.6958000000000009,54.91485,0.3411155435033809,0.6026896882838497,0.1096408102140402,2.479156647600083,0.864303034092725,0.0,199.0,2024-07-31_15-19-13,TrhGluti,Trh-Gal4>Glut1i,Trh-Gal4>RNAi,Test_TrhGluti_Trh-Gal4>Glut1i
33,25,trh-gal4>uas-gluti40904,Test,9,0,0.0226957499999999,0.001067474815816,1.7443995965400048,0.7996374758721989,1.217563719199577,7.399625000000071,181.5659999999999,8.0,0.9866166666666762,56.16628333333333,0.4584026948058633,0.6979844077094489,0.7281253557493127,8.784203474634227,2.5713710041617164,0.6975564680298199,56.0,2024-07-31_15-19-13,TrhGluti,Trh-Gal4>Glut1i,Trh-Gal4>RNAi,Test_TrhGluti_Trh-Gal4>Glut1i
32,25,trh-gal4>uas-gluti40904,Test,23,0,0.003977,0.0005137086936036,1.5240317023611734,1.0796887147576322,1.362268901011955,3.678050000000019,39.77,10.0,0.6130083333333365,8.575933333333333,0.7084424248425257,0.8938586375213848,0.7460984406606816,6.455510540728983,1.991926687093121,0.6183518491499399,67.0,2024-07-31_15-19-13,TrhGluti,Trh-Gal4>Glut1i,Trh-Gal4>RNAi,Test_TrhGluti_Trh-Gal4>Glut1i
31,25,trh-gal4>uas-gluti40904,Test,12,0,0.005097875,0.0012956682091108,2.266319015216136,0.8199004238564747,1.4119144090503222,2.1697500000000467,81.566,16.0,0.5786000000000124,5.318816666666667,0.3617762628966345,0.6229989686229896,0.9335243495413704,4.604879126404668,1.7230478493166863,0.7934357435159903,260.0,2024-08-01_15-06-47,TrhGluti,Trh-Gal4>Glut1i,Trh-Gal4>RNAi,Test_TrhGluti_Trh-Gal4>Glut1i
29,25,trh-gal4>uas-gluti40904,Test,15,0,0.0178178571428571,0.001421688044042,1.308972324004679,0.4611280605498486,0.5696824458355735,5.614857142857237,124.72500000000001,7.0,0.6550666666666777,11.447933333333332,0.3522825136127173,0.4352135147461964,0.8617466020203265,4.339550556541404,1.07829446054012,0.4898180378097838,48.0,2024-08-01_15-06-47,TrhGluti,Trh-Gal4>Glut1i,Trh-Gal4>RNAi,Test_TrhGluti_Trh-Gal4>Glut1i
28,25,trh-gal4>uas-gluti40904,Test,15,0,0.014022,0.0020112869384162,0.335627635988357,0.267301815627309,0.4611308169626548,5.151666666666567,42.066,3.0,0.2575833333333283,18.386366666666667,0.7964237356085353,1.3739357773823235,0.2411393807820763,8.796479572615693,0.5245569057395557,0.1917585509723409,18.0,2024-07-31_17-34-09,TrhGluti,Trh-Gal4>Glut1i,Trh-Gal4>RNAi,Test_TrhGluti_Trh-Gal4>Glut1i
27,25,trh-gal4>uas-gluti40904,Test,17,0,0.0131289999999999,0.001092928384199,6.575778222038547,1.1773724519680535,3.4960264465636737,7.366374999999941,52.515999999999906,4.0,0.4910916666666627,2.02715,0.1790468614075397,0.5316521221544293,1.8960837960698305,3.2768616172640725,1.2325350341483072,0.9796360756195676,155.0,2024-08-01_15-06-47,TrhGluti,Trh-Gal4>Glut1i,Trh-Gal4>RNAi,Test_TrhGluti_Trh-Gal4>Glut1i
26,25,trh-gal4>uas-gluti40904,Test,18,0,0.00596,0.0005947674871995,2.8989872015599065,1.554951683153836,2.80514911705571,3.0206923076922205,77.47999999999999,13.0,0.6544833333333144,7.429983333333333,0.5363775605208388,0.9676307351568496,1.3051104353280474,4.460808212854306,2.691567487198727,5.262938491360443,20.0,2024-08-01_15-06-47,TrhGluti,Trh-Gal4>Glut1i,Trh-Gal4>RNAi,Test_TrhGluti_Trh-Gal4>Glut1i
25,25,trh-gal4>uas-gluti40904,Test,20,0,0.0063362168674698,0.0012641483397459,4.212507594647923,1.0168128496601752,3.825283007889664,3.1957590361445787,525.906,83.0,4.420800000000002,4.1741166666666665,0.2413794697847089,0.9080774151599782,3.716575673417061,11.12606872115471,17.894685647984105,5.1483002271921965,23.0,2024-07-31_15-19-13,TrhGluti,Trh-Gal4>Glut1i,Trh-Gal4>RNAi,Test_TrhGluti_Trh-Gal4>Glut1i
24,25,trh-gal4>uas-gluti40904,Test,20,0,0.0101799285714285,0.0012316693163025,3.596110092833558,1.1534981449420716,3.244781079104441,4.722142857142856,142.519,14.0,1.101833333333333,1.9496,0.3207627450674547,0.9023030428269544,0.982089310366962,12.71756169118058,4.006781027019891,3.3995456156074786,25.0,2024-08-01_15-06-47,TrhGluti,Trh-Gal4>Glut1i,Trh-Gal4>RNAi,Test_TrhGluti_Trh-Gal4>Glut1i
23,25,trh-gal4>uas-gluti40904,Test,21,0,0.0062085454545454,0.0010911612656094,3.1608467346916584,0.8744430564720964,2.3915417729363257,2.716409090909066,68.294,11.0,0.4980083333333288,1.6393666666666666,0.2766483571869227,0.7566142789171401,1.2895748225389918,4.830257733601766,2.086416407862101,2.3400101437494354,74.0,2024-08-01_15-06-47,TrhGluti,Trh-Gal4>Glut1i,Trh-Gal4>RNAi,Test_TrhGluti_Trh-Gal4>Glut1i
66,25,trh-gal4>uas-gluti40904,Test,23,0,0.0020815,0.0002682807379764,2.884299818216425,1.119968491822204,1.380741451294346,2.276999999999873,4.163,2.0,0.0758999999999957,10.299,0.3882982222405585,0.4787094055111649,0.7557234081832315,4.290111440560561,1.6639917738360743,0.7371587774697598,34.0,2024-08-01_15-06-47,TrhGluti,Trh-Gal4>Glut1i,Trh-Gal4>RNAi,Test_TrhGluti_Trh-Gal4>Glut1i
89,25,trh-gal4>uas-gluti40904,Test,17,0,0.018519,0.0016268035411194,2.992191194241851,0.8320297472379499,3.1104336826797043,6.271599999999978,92.595,5.0,0.5226333333333315,4.79475,0.2780670395792559,1.039517023065036,0.602496978184855,3.4046255751987107,1.5236467473997957,1.2485149133960023,205.0,2024-07-31_17-34-09,TrhGluti,Trh-Gal4>Glut1i,Trh-Gal4>RNAi,Test_TrhGluti_Trh-Gal4>Glut1i
0,25,w1118; uas-sut2rnai,Ctrl,1,0,0.0045126666666666,0.0012399084385476,2.154311154323429,0.8475881305423055,1.962760745017356,2.9999166666666586,81.228,18.0,0.8999749999999976,0.22115,0.3934381200419,0.9110850775099708,0.4702253910911422,12.525465242938813,30.35902777777778,1.1118055555555555,15.0,2024-05-24_13-52-46,TrhSut2i,Combined Controls,RNAi/W,Ctrl_TrhSut2i_Combined Controls
32,25,w1118; uas-sut2rnai,Ctrl,9,0,0.004843,0.0015263479634521,2.9218749946642024,0.9325291739994616,2.4792072725997283,3.1659999999999684,9.686,2.0,0.1055333333333322,2.9925833333333336,0.3191543702938711,0.8484987472520713,0.7520111323087821,8.270627285559332,1.2673611111111112,0.9361111111111112,19.0,2024-05-24_13-52-46,TrhSut2i,Combined Controls,RNAi/W,Ctrl_TrhSut2i_Combined Controls
33,25,w1118; uas-sut2rnai,Ctrl,1,0,0.0024145,0.0006009180368533,0.4475837651650775,1.80557299038738,0.3030337162619208,1.3295000000000243,4.829,2.0,0.0443166666666674,7.934433333333333,4.03404486693446,0.6770435834511471,0.112324984154546,1.694950123701036,0.0388888888888888,0.0,10.0,2024-05-30_13-54-52,TrhSut2i,Combined Controls,RNAi/W,Ctrl_TrhSut2i_Combined Controls
34,25,w1118; uas-sut2rnai,Ctrl,25,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,120.0,,,0.0777494993168111,2.601866196405316,0.0,0.0,2.0,2024-05-30_13-54-52,TrhSut2i,Combined Controls,RNAi/W,Ctrl_TrhSut2i_Combined Controls
35,25,w1118; uas-sut2rnai,Ctrl,13,0,0.002037,0.0002412649532156,1.7740727197030326,2.1023755467398506,1.3264069196075672,0.5494999999999948,2.0370000000000004,1.0,0.0091583333333332,3.0473166666666667,1.185056014553774,0.7476620912301715,0.137292232949295,12.639330489247447,0.0409722222222222,0.0972222222222222,20.0,2024-05-30_13-54-52,TrhSut2i,Combined Controls,RNAi/W,Ctrl_TrhSut2i_Combined Controls
36,25,w1118; trh-gal4,Ctrl,14,0,0.0294361333333333,0.0023361266462699,2.0442540257873443,0.823153525062216,1.5439466780697275,6.381799999999928,441.542,15.0,1.595449999999982,0.6259333333333333,0.4026669458288964,0.755261654664017,0.3620812159887667,7.200685927064244,1.698611111111111,0.4076388888888889,22.0,2024-05-30_13-54-52,TrhSut2i,Combined Controls,Trh-Gal4/W,Ctrl_TrhSut2i_Combined Controls
37,25,w1118; trh-gal4,Ctrl,18,0,0.007130375,0.0011338603325378,1.7040089048317208,0.6140197238514667,1.7434085628339733,4.7559910714285865,399.30100000000004,56.0,4.4389250000000136,8.453516666666667,0.3603383304573189,1.0231217441942555,1.860206418451052,8.75220417748855,12.341666666666669,4.248611111111111,33.0,2024-05-30_13-54-52,TrhSut2i,Combined Controls,Trh-Gal4/W,Ctrl_TrhSut2i_Combined Controls
38,25,w1118; trh-gal4,Ctrl,2,0,0.0413326153846153,0.0029543773292065,0.3934844442533999,0.2575010083760184,0.291251891795976,12.35292307692304,537.3240000000001,13.0,2.6764666666666592,0.5949166666666666,0.6544121683503972,0.7401865462524176,0.0912611006569375,6.870804981051275,2.357638888888889,0.01875,15.0,2024-05-30_13-54-52,TrhSut2i,Combined Controls,Trh-Gal4/W,Ctrl_TrhSut2i_Combined Controls
39,25,w1118; trh-gal4,Ctrl,22,0,0.0255151538461538,0.0022006984467773,1.791999411378399,0.6064892125179112,0.9145567482807964,5.844730769230734,331.697,13.0,1.2663583333333257,1.6657333333333333,0.3384427520829385,0.5103554959191214,0.3605896663927764,8.541062965238826,1.8618055555555555,0.8875,4.0,2024-05-30_13-54-52,TrhSut2i,Combined Controls,Trh-Gal4/W,Ctrl_TrhSut2i_Combined Controls
40,25,w1118; trh-gal4,Ctrl,26,0,0.1004208,0.0047792455383479,0.8303102977901545,0.1321140799211231,0.6116414230490249,19.18190000000013,502.104,5.0,1.5984916666666775,0.0498,0.1591141050192207,0.7366419815301458,0.1252090679125178,2.2992955401517614,1.3756944444444446,0.0583333333333333,5.0,2024-05-30_13-54-52,TrhSut2i,Combined Controls,Trh-Gal4/W,Ctrl_TrhSut2i_Combined Controls
41,25,w1118; trh-gal4,Ctrl,30,0,0.007822575,0.0015359272137798,0.8811438310063917,0.5554027233196115,0.5865493232425107,3.722587499999983,312.90299999999996,40.0,2.481724999999989,0.4187333333333333,0.6303201631511878,0.6656680811946307,0.3068569468440146,11.668739021737688,3.2215277777777778,0.3270833333333333,1.0,2024-05-30_13-54-52,TrhSut2i,Combined Controls,Trh-Gal4/W,Ctrl_TrhSut2i_Combined Controls
42,25,w1118; uas-sut2rnai,Ctrl,5,0,0.0127645555555555,0.0019794899240266,0.329565933753369,0.1458180124406612,0.0759818347586027,7.194166666666837,114.881,9.0,1.0791250000000256,21.8745,0.4424547488266317,0.2305512402124176,0.0844413813402564,12.91875429410235,26.9,0.0,20.0,2024-05-30_13-54-52,TrhSut2i,Combined Controls,RNAi/W,Ctrl_TrhSut2i_Combined Controls
